No.,Time,Source,Destination,Protocol,Length,Info,Frame Type,Frame Control Field
10158,2362.211553,00:04:a3:57:18:d5:ae:dd,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10159,2362.263017,00:04:a3:57:18:d5:ae:dd,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10160,2362.268048,00:30:66:ab:18:89:40:95,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10161,2362.319661,00:30:66:ab:18:89:40:95,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10162,2362.324658,00:0b:57:d3:54:8d:96:fd,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10163,2362.376175,00:0b:57:d3:54:8d:96:fd,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10164,2362.381018,00:12:4b:ea:27:e4:f2:42,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10165,2362.432794,00:12:4b:ea:27:e4:f2:42,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10166,2362.437783,00:a0:50:36:21:6b:0b:e0,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10167,2362.489297,00:a0:50:36:21:6b:0b:e0,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10168,2362.494238,00:0b:57:df:d0:cf:10:23,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10169,2362.545728,00:0b:57:df:d0:cf:10:23,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10170,2362.55065,00:a0:50:01:a6:bb:0c:44,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10171,2362.602449,00:a0:50:01:a6:bb:0c:44,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10172,2362.607545,00:12:4b:5d:c0:60:06:29,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10173,2362.65891,00:12:4b:5d:c0:60:06:29,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10174,2362.66405,00:12:4b:c6:5d:cf:96:d2,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10175,2362.715655,00:12:4b:c6:5d:cf:96:d2,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10176,2362.720542,00:13:a2:02:a3:77:b7:1d,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10177,2362.772006,00:13:a2:02:a3:77:b7:1d,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10178,2362.777016,00:21:ed:61:4e:15:e1:6e,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10179,2362.828656,00:21:ed:61:4e:15:e1:6e,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10180,2362.833651,00:04:25:23:5b:39:ca:52,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10181,2362.885425,00:04:25:23:5b:39:ca:52,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10182,2362.890527,00:12:4b:66:f3:20:96:dc,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10183,2362.942129,00:12:4b:66:f3:20:96:dc,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10184,2362.947297,00:0b:57:a4:98:f0:7a:c5,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10185,2362.999076,00:0b:57:a4:98:f0:7a:c5,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10186,2363.003967,00:04:a3:4b:84:82:0f:2a,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10187,2363.055739,00:04:a3:4b:84:82:0f:2a,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10188,2363.060655,00:04:25:63:f7:ec:60:2e,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10189,2363.112171,00:04:25:63:f7:ec:60:2e,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10190,2363.117176,00:a0:50:1e:94:2d:f1:a2,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10191,2363.168649,00:a0:50:1e:94:2d:f1:a2,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10192,2363.173655,00:12:4b:ef:2f:11:99:17,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10193,2363.224932,00:12:4b:ef:2f:11:99:17,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10194,2363.230048,00:21:ed:79:eb:16:99:8c,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10195,2363.28166,00:21:ed:79:eb:16:99:8c,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10196,2363.286648,00:a0:50:81:fc:01:4c:83,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10197,2363.338272,00:a0:50:81:fc:01:4c:83,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10198,2363.343247,00:0b:57:b4:ad:ac:53:8e,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10199,2363.394768,00:0b:57:b4:ad:ac:53:8e,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10200,2363.399757,00:04:a3:ad:6a:ba:f7:d0,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10201,2363.451151,00:04:a3:ad:6a:ba:f7:d0,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10202,2363.456294,00:04:a3:07:94:14:32:7c,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10203,2363.507542,00:04:a3:07:94:14:32:7c,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10204,2363.512602,00:11:7d:b7:db:5e:bd:0b,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10205,2363.56683,00:11:7d:b7:db:5e:bd:0b,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10206,2363.569121,00:a0:50:b2:41:8f:73:2f,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10207,2363.6209,00:a0:50:b2:41:8f:73:2f,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10208,2363.625994,00:0b:57:e5:19:12:33:c7,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10209,2363.677395,00:0b:57:e5:19:12:33:c7,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10210,2363.682371,00:0d:6f:66:8a:47:bf:95,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10211,2363.734253,00:0d:6f:66:8a:47:bf:95,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10212,2363.739119,00:13:a2:2f:1f:dc:45:da,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10213,2363.775634,0x0014,0x0007,6LoWPAN,50,"Data, Dst: 0x0007, Src: 0x0014",0x00000001,0x00008861
10214,2363.775984,,,IEEE 802.15.4,5,Ack,0x00000002,0x00000002
10215,2363.790501,00:13:a2:2f:1f:dc:45:da,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10216,2363.795624,00:04:9f:28:76:e4:25:91,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10217,2363.847135,00:04:9f:28:76:e4:25:91,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10218,2363.852118,00:04:9f:21:ad:af:8c:fb,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10219,2363.903765,00:04:9f:21:ad:af:8c:fb,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10220,2363.908785,00:11:7d:3c:d7:1e:6f:df,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10221,2363.960293,00:11:7d:3c:d7:1e:6f:df,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10222,2363.965248,00:11:7d:9e:f3:51:01:2a,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10223,2364.016766,00:11:7d:9e:f3:51:01:2a,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10224,2364.02172,00:0b:57:1a:d0:02:ec:22,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10225,2364.073677,00:0b:57:1a:d0:02:ec:22,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10226,2364.078615,00:12:4b:3a:ad:23:e1:8a,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10227,2364.130389,00:12:4b:3a:ad:23:e1:8a,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10228,2364.135365,00:a0:50:d9:96:3d:7b:1a,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10229,2364.18689,00:a0:50:d9:96:3d:7b:1a,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10230,2364.19199,00:04:a3:09:48:c9:88:db,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10231,2364.24349,00:04:a3:09:48:c9:88:db,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10232,2364.248497,00:30:66:85:c0:e4:19:61,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10233,2364.300263,00:30:66:85:c0:e4:19:61,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10234,2364.305113,00:30:66:60:05:60:33:dd,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10235,2364.357416,00:30:66:60:05:60:33:dd,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10236,2364.362533,00:21:ed:13:2c:72:86:70,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10237,2364.414142,00:21:ed:13:2c:72:86:70,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10238,2364.419116,00:a0:50:e7:5d:a0:c7:01,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10239,2364.470632,00:a0:50:e7:5d:a0:c7:01,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10240,2364.475652,00:13:a2:51:dd:48:75:1c,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10241,2364.52713,00:13:a2:51:dd:48:75:1c,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10242,2364.53209,00:04:25:8c:18:f9:9a:d4,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10243,2364.583727,00:04:25:8c:18:f9:9a:d4,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10244,2364.588636,00:13:a2:72:00:07:58:b3,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10245,2364.640663,00:13:a2:72:00:07:58:b3,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10246,2364.645641,00:0b:57:fb:8d:ab:34:8c,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10247,2364.697545,00:0b:57:fb:8d:ab:34:8c,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10248,2364.70253,00:21:ed:89:22:ec:c2:a8,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10249,2364.753892,00:21:ed:89:22:ec:c2:a8,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10250,2364.758897,00:12:4b:d1:0e:44:ea:eb,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10251,2364.810768,00:12:4b:d1:0e:44:ea:eb,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10252,2364.815774,00:12:4b:31:bf:2c:f8:29,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10253,2364.867274,00:12:4b:31:bf:2c:f8:29,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10254,2364.872266,00:04:9f:43:d2:89:c6:bc,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10255,2364.924419,00:04:9f:43:d2:89:c6:bc,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10256,2364.929381,00:21:ed:8c:bf:ac:4d:25,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10257,2364.980748,00:21:ed:8c:bf:ac:4d:25,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10258,2364.985762,00:30:66:bc:1c:71:46:72,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10259,2365.037235,00:30:66:bc:1c:71:46:72,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10260,2365.042335,00:11:7d:b7:d6:9c:8f:f0,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10261,2365.093961,00:11:7d:b7:d6:9c:8f:f0,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10262,2365.098895,00:0b:57:30:94:86:7b:da,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10263,2365.150655,00:0b:57:30:94:86:7b:da,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10264,2365.155632,00:04:9f:b9:70:ad:8d:9e,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10265,2365.206902,00:04:9f:b9:70:ad:8d:9e,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10266,2365.211872,00:a0:50:b3:cd:6a:70:1f,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10267,2365.263617,00:a0:50:b3:cd:6a:70:1f,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10268,2365.268616,00:04:25:5a:2e:63:2a:25,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10269,2365.320399,00:04:25:5a:2e:63:2a:25,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10270,2365.325402,00:0d:6f:ce:29:5f:bc:69,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10271,2365.377039,00:0d:6f:ce:29:5f:bc:69,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10272,2365.381877,00:0b:57:ac:d7:18:15:3d,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10273,2365.433626,00:0b:57:ac:d7:18:15:3d,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10274,2365.438779,00:a0:50:01:f4:9f:7a:13,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10275,2365.490151,00:a0:50:01:f4:9f:7a:13,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10276,2365.49515,00:0b:57:0e:2f:ca:06:32,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10277,2365.54653,00:0b:57:0e:2f:ca:06:32,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10278,2365.551452,00:11:7d:ab:ba:24:7f:a8,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10279,2365.603071,00:11:7d:ab:ba:24:7f:a8,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10280,2365.607978,00:0d:6f:d6:b5:9d:0e:18,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10281,2365.659485,00:0d:6f:d6:b5:9d:0e:18,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10282,2365.66448,00:11:7d:ec:ef:2e:7b:27,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10283,2365.71611,00:11:7d:ec:ef:2e:7b:27,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10284,2365.721106,00:0b:57:80:77:be:21:05,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10285,2365.772499,00:0b:57:80:77:be:21:05,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10286,2365.777474,00:30:66:bb:65:3e:f0:0a,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10287,2365.828998,00:30:66:bb:65:3e:f0:0a,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10288,2365.834232,00:0b:57:b5:e1:64:99:0f,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10289,2365.885788,00:0b:57:b5:e1:64:99:0f,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10290,2365.890736,00:21:ed:20:5a:4d:b7:ba,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10291,2365.942122,00:21:ed:20:5a:4d:b7:ba,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10292,2365.947145,00:13:a2:8e:48:aa:d7:0d,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10293,2365.998771,00:13:a2:8e:48:aa:d7:0d,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10294,2366.003768,00:04:9f:d8:43:00:e8:db,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10295,2366.04951,0x0014,0x0007,6LoWPAN,50,"Data, Dst: 0x0007, Src: 0x0014",0x00000001,0x00008861
10296,2366.049814,,,IEEE 802.15.4,5,Ack,0x00000002,0x00000002
10297,2366.055315,00:04:9f:d8:43:00:e8:db,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10298,2366.060299,00:11:7d:17:16:f4:67:0e,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10299,2366.111954,00:11:7d:17:16:f4:67:0e,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10300,2366.116892,00:04:a3:1e:9d:1d:29:b0,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10301,2366.168637,00:04:a3:1e:9d:1d:29:b0,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10302,2366.173618,00:30:66:02:22:87:3f:97,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10303,2366.225137,00:30:66:02:22:87:3f:97,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10304,2366.230128,00:21:ed:93:6b:33:f3:a2,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10305,2366.281735,00:21:ed:93:6b:33:f3:a2,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10306,2366.286764,00:04:a3:7d:f3:ff:b1:e6,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10307,2366.338367,00:04:a3:7d:f3:ff:b1:e6,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10308,2366.343377,00:04:a3:48:f2:81:14:52,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10309,2366.394754,00:04:a3:48:f2:81:14:52,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10310,2366.399845,00:21:ed:1b:87:db:88:bc,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10311,2366.451124,00:21:ed:1b:87:db:88:bc,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10312,2366.456258,00:0d:6f:13:45:a6:14:a9,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10313,2366.507473,00:0d:6f:13:45:a6:14:a9,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10314,2366.512619,00:13:a2:5e:4f:f5:9e:bf,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10315,2366.563854,00:13:a2:5e:4f:f5:9e:bf,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10316,2366.568809,00:12:4b:92:d0:03:72:eb,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10317,2366.620786,00:12:4b:92:d0:03:72:eb,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10318,2366.625718,00:0b:57:1d:2e:05:24:82,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10319,2366.677115,00:0b:57:1d:2e:05:24:82,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10320,2366.682215,00:04:9f:a0:0b:bc:d3:90,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10321,2366.734356,00:04:9f:a0:0b:bc:d3:90,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10322,2366.738965,00:a0:50:7b:92:4c:f0:b1,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10323,2366.790365,00:a0:50:7b:92:4c:f0:b1,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10324,2366.795214,00:30:66:5d:0a:1e:1c:a1,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10325,2366.84698,00:30:66:5d:0a:1e:1c:a1,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10326,2366.851965,00:0d:6f:f0:ac:e7:7d:ee,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10327,2366.903364,00:0d:6f:f0:ac:e7:7d:ee,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10328,2366.908614,00:0b:57:54:87:13:ca:7e,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10329,2366.959998,00:0b:57:54:87:13:ca:7e,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10330,2366.965122,00:12:4b:d5:e1:06:eb:ab,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10331,2367.016913,00:12:4b:d5:e1:06:eb:ab,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10332,2367.021881,00:a0:50:f5:a6:37:ce:1d,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10333,2367.074,00:a0:50:f5:a6:37:ce:1d,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10334,2367.078833,00:13:a2:70:a9:9f:3e:e2,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10335,2367.130831,00:13:a2:70:a9:9f:3e:e2,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10336,2367.135588,00:13:a2:42:e1:68:57:8d,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10337,2367.187462,00:13:a2:42:e1:68:57:8d,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10338,2367.192584,00:11:7d:b2:41:81:25:c2,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10339,2367.24422,00:11:7d:b2:41:81:25:c2,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10340,2367.249217,00:11:7d:b5:a5:a5:62:d5,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10341,2367.301234,00:11:7d:b5:a5:a5:62:d5,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10342,2367.306208,00:13:a2:d0:7c:ad:c4:9f,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10343,2367.357592,00:13:a2:d0:7c:ad:c4:9f,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10344,2367.362589,00:11:7d:cf:24:f0:1f:24,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10345,2367.414247,00:11:7d:cf:24:f0:1f:24,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10346,2367.419237,00:0b:57:a6:b7:78:93:b5,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10347,2367.470875,00:0b:57:a6:b7:78:93:b5,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10348,2367.475864,00:11:7d:e3:42:9a:4a:2a,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10349,2367.527522,00:11:7d:e3:42:9a:4a:2a,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10350,2367.532355,00:13:a2:f2:28:a9:cf:6c,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10351,2367.583881,00:13:a2:f2:28:a9:cf:6c,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10352,2367.588928,00:0b:57:90:c1:69:84:70,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10353,2367.64027,00:0b:57:90:c1:69:84:70,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10354,2367.645217,00:04:a3:d0:79:a9:b8:0c,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10355,2367.696706,00:04:a3:d0:79:a9:b8:0c,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10356,2367.701831,00:12:4b:bd:41:d3:6b:80,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10357,2367.753589,00:12:4b:bd:41:d3:6b:80,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10358,2367.758587,00:11:7d:f3:6d:87:62:e8,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10359,2367.810205,00:11:7d:f3:6d:87:62:e8,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10360,2367.81508,00:30:66:b4:cc:36:c6:14,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10361,2367.86695,00:30:66:b4:cc:36:c6:14,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10362,2367.871828,00:0b:57:62:02:d9:69:56,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
10363,2367.923395,00:0b:57:62:02:d9:69:56,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
10364,2367.928351,00:13:a2:65:87:a9:60:7c,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
10365,2367.979849,00:13:a2:65:87:a9:60:7c,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
